TBLID,GEOID,GEONAME,PROFTBL,PROFLN,TITLE,EST_19,EST_18,SIG90_19_18,EST_17,SIG90_19_17,EST_16,SIG90_19_16,EST_15,SIG90_19_15
CP02PR,31000US38660,"Ponce, PR Metro Area",1,75,18 to 64 years,"127,776","168,465",*,"174,793",*,"181,308",*,"187,817",*
CP02PR,31000US38660,"Ponce, PR Metro Area",1,76,With a disability,18.0%,18.5%,,19.9%,,16.9%,,15.1%,*
CP02PR,31000US38660,"Ponce, PR Metro Area",1,76.3,,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,77,65 years and over,"45,844","59,639",*,"58,192",*,"57,287",*,"55,254",*
CP02PR,31000US38660,"Ponce, PR Metro Area",1,78,With a disability,49.0%,45.4%,,51.4%,,43.3%,*,47.2%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,78.3,,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,78.5,RESIDENCE 1 YEAR AGO,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,79,Population 1 year and over,"215,934","286,629",*,"296,479",*,"305,860",*,"314,781",*
CP02PR,31000US38660,"Ponce, PR Metro Area",1,80,Same house,91.3%,91.7%,,94.8%,*,94.1%,*,92.1%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,81,Different house in Puerto Rico or the U.S.,8.7%,8.2%,,5.0%,*,5.9%,*,7.7%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,82,In Puerto Rico,7.1%,7.4%,,4.8%,*,5.3%,,6.5%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,83,Same municipio,4.6%,5.5%,,2.9%,*,3.9%,,4.5%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,84,Different municipio,2.5%,1.9%,,1.8%,,1.4%,*,2.0%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,85,In the United States,1.6%,0.8%,,0.2%,*,0.6%,*,1.2%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,86,Elsewhere,0.0%,0.1%,,0.2%,,0.1%,,0.1%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,86.3,,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,86.5,PLACE OF BIRTH,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,87,Total population,"217,403","288,127",*,"300,059",*,"309,424",*,"318,802",*
CP02PR,31000US38660,"Ponce, PR Metro Area",1,88,Native,99.1%,99.3%,,99.3%,,99.2%,,99.0%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,89,Born in Puerto Rico or the United States,99.0%,99.1%,,99.0%,,99.0%,,98.8%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,90,In Puerto Rico,94.4%,95.8%,*,94.7%,,95.3%,,94.7%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,91,In the United States,4.6%,3.4%,*,4.3%,,3.7%,,4.1%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,92,"Born in U.S. Island Areas, or born abroad of American parents",0.1%,0.1%,,0.4%,,0.2%,,0.2%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,93,Foreign born,0.9%,0.7%,,0.7%,,0.8%,,1.0%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,93.3,,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,93.5,U.S. CITIZENSHIP STATUS,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,94,Foreign-born population,"1,918","2,036",,"1,956",,"2,544",,"3,133",
CP02PR,31000US38660,"Ponce, PR Metro Area",1,95,Naturalized U.S. citizen,38.1%,48.9%,,44.0%,,49.3%,,40.0%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,96,Not a U.S. citizen,61.9%,51.1%,,56.0%,,50.7%,,60.0%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,96.3,,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,96.5,YEAR OF ENTRY,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,97,Population born outside Puerto Rico,"12,191","12,103",,"15,964",*,"14,430",,"16,874",*
CP02PR,31000US38660,"Ponce, PR Metro Area",1,97.3,,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,98,Native,"10,273","10,067",,"14,008",*,"11,886",,"13,741",*
CP02PR,31000US38660,"Ponce, PR Metro Area",1,99,Entered 2010 or later,19.6%,13.6%,,13.6%,,14.2%,,15.9%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,100,Entered before 2010,80.4%,86.4%,,86.4%,,85.8%,,84.1%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,100.3,,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,101,Foreign born,"1,918","2,036",,"1,956",,"2,544",,"3,133",
CP02PR,31000US38660,"Ponce, PR Metro Area",1,102,Entered 2010 or later,24.3%,36.3%,,28.4%,,17.4%,,20.5%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,103,Entered before 2010,75.7%,63.7%,,71.6%,,82.6%,,79.5%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,103.3,,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,103.5,WORLD REGION OF BIRTH OF FOREIGN BORN,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,104,"Foreign-born population, excluding population born at sea",N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,105,Europe,N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,106,Asia,N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,107,Africa,N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,108,Oceania,N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,109,Latin America,N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,110,Northern America,N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,110.3,,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,110.5,LANGUAGE SPOKEN AT HOME,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,111,Population 5 years and over,"209,307","274,857",*,"285,138",*,"292,770",*,"301,735",*
CP02PR,31000US38660,"Ponce, PR Metro Area",1,112,English only,6.3%,6.1%,,6.9%,,5.9%,,5.2%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,113,Language other than English,93.7%,93.9%,,93.1%,,94.1%,,94.8%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,114,"Speak English less than ""very well""",79.9%,80.6%,,80.2%,,82.0%,,81.3%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,115,Spanish,N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,116,"Speak English less than ""very well""",N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,117,Other Indo-European languages,N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,118,"Speak English less than ""very well""",N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,119,Asian and Pacific Islander languages,N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,120,"Speak English less than ""very well""",N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,121,Other languages,N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,122,"Speak English less than ""very well""",N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,122.3,,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,122.5,ANCESTRY,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,123,Total population,N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,124,American,N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,125,Arab,N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,126,Czech,N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,127,Danish,N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,128,Dutch,N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,129,English,N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,130,French (except Basque),N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,131,French Canadian,N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,132,German,N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,133,Greek,N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,134,Hungarian,N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,135,Irish,N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,136,Italian,N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,137,Lithuanian,N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,138,Norwegian,N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,139,Polish,N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,140,Portuguese,N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,141,Russian,N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,142,Scotch-Irish,N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,143,Scottish,N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,144,Slovak,N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,145,Subsaharan African,N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,146,Swedish,N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,147,Swiss,N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,148,Ukrainian,N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,149,Welsh,N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,150,West Indian (excluding Hispanic origin groups),N,N,,N,,N,,N,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,150.3,,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,150.5,COMPUTERS AND INTERNET USE,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,151,Total households,"80,104","107,565",*,"103,385",*,"105,240",*,(X),
CP02PR,31000US38660,"Ponce, PR Metro Area",1,152,With a computer,75.6%,70.1%,*,66.6%,*,64.0%,*,(X),
CP02PR,31000US38660,"Ponce, PR Metro Area",1,153,With a broadband Internet subscription,72.8%,66.6%,*,58.7%,*,56.8%,*,(X),
CP02PR,31000US41900,"San Germán, PR Metro Area",1,0,COMPARATIVE SOCIAL CHARACTERISTICS IN PUERTO RICO,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,0.5,COMPARATIVE SOCIAL CHARACTERISTICS IN PUERTO RICO,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,0.8,HOUSEHOLDS BY TYPE,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,1,Total households,"41,896","40,432",,"39,954",,"43,167",,"43,954",
CP02PR,31000US41900,"San Germán, PR Metro Area",1,2,Married-couple family,36.4%,38.4%,,39.2%,,42.8%,*,38.8%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,3,With own children of the householder under 18 years,7.9%,7.4%,,8.8%,,11.4%,,10.0%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,4,Cohabiting couple household,7.1%,9.2%,,8.9%,,8.4%,,6.4%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,5,With own children of the householder under 18 years,2.6%,3.8%,,4.6%,,4.4%,,2.1%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,6,"Male householder, no spouse/partner present",17.9%,17.8%,,16.8%,,14.7%,,18.4%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,7,With own children of the householder under 18 years,0.8%,0.9%,,0.5%,,0.4%,,0.6%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,8,Householder living alone,12.3%,13.9%,,12.8%,,11.1%,,13.7%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,9,65 years and over,6.7%,5.4%,,7.0%,,5.9%,,5.2%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,10,"Female householder, no spouse/partner present",38.6%,34.6%,,35.1%,,34.1%,,36.4%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,11,With own children of the householder under 18 years,6.2%,4.4%,,6.0%,,5.7%,,6.7%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,12,Householder living alone,20.0%,16.4%,,15.0%,*,16.7%,,18.2%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,13,65 years and over,13.8%,8.4%,*,9.0%,*,10.3%,*,10.9%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,13.3,,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,14,Households with one or more people under 18 years,21.5%,21.1%,,24.7%,,26.9%,*,24.1%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,15,Households with one or more people 65 years and over,48.8%,46.3%,,48.7%,,44.8%,*,45.3%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,15.3,,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,16,Average household size,2.76,2.91,,3.07,*,2.95,,2.90,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,17,Average family size,3.63,3.73,,3.84,,3.66,,3.78,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,17.3,,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,17.5,RELATIONSHIP,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,18,Population in households,"115,647","117,545",,"122,703",*,"127,253",*,"127,474",*
CP02PR,31000US41900,"San Germán, PR Metro Area",1,19,Householder,36.2%,34.4%,,32.6%,*,33.9%,,34.5%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,20,Spouse,13.3%,13.2%,,12.4%,,14.5%,,13.4%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,21,Unmarried partner,2.5%,3.1%,,2.9%,,2.8%,,2.3%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,22,Child,34.3%,33.9%,,37.5%,,34.6%,,36.6%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,23,Other relatives,12.7%,13.0%,,13.4%,,13.7%,,12.5%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,24,Other nonrelatives,1.0%,2.4%,,1.3%,,0.5%,,0.8%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,24.3,,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,24.5,MARITAL STATUS,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,25,Males 15 years and over,"47,312","48,666",,"48,337",,"51,111",*,"51,808",*
CP02PR,31000US41900,"San Germán, PR Metro Area",1,26,Never married,46.2%,48.3%,,39.4%,*,43.7%,,46.9%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,27,"Now married, except separated",36.8%,34.7%,,36.8%,,41.6%,,34.4%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,28,Separated,2.2%,1.8%,,2.0%,,1.6%,,1.7%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,29,Widowed,6.0%,3.2%,*,3.5%,*,3.5%,*,2.8%,*
CP02PR,31000US41900,"San Germán, PR Metro Area",1,30,Divorced,8.8%,11.9%,,18.4%,*,9.6%,,14.2%,*
CP02PR,31000US41900,"San Germán, PR Metro Area",1,30.3,,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,31,Females 15 years and over,"53,762","53,022",,"57,852",*,"56,932",*,"55,923",
CP02PR,31000US41900,"San Germán, PR Metro Area",1,32,Never married,36.0%,33.1%,,36.0%,,34.0%,,32.4%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,33,"Now married, except separated",34.0%,33.0%,,29.7%,,36.3%,,33.8%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,34,Separated,2.4%,3.0%,,2.8%,,1.8%,,4.0%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,35,Widowed,10.4%,15.0%,*,10.1%,,11.5%,,13.9%,*
CP02PR,31000US41900,"San Germán, PR Metro Area",1,36,Divorced,17.1%,15.9%,,21.4%,,16.5%,,15.9%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,36.3,,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,36.5,FERTILITY,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,37,Number of women 15 to 50 years old who had a birth in the past 12 months,666,N,,"1,171",,"1,348",,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,38,"Unmarried women (widowed, divorced, and never married)",41.3%,N,,66.2%,,35.5%,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,39,"Per 1,000 unmarried women",15,N,,33,,24,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,40,"Per 1,000 women 15 to 50 years old",26,N,,39,,47,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,41,"Per 1,000 women 15 to 19 years old",0,N,,0,,96,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,42,"Per 1,000 women 20 to 34 years old",50,N,,85,,51,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,43,"Per 1,000 women 35 to 50 years old",13,N,,22,,28,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,43.3,,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,43.5,GRANDPARENTS,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,44,Number of grandparents living with own grandchildren under 18 years,N,N,,N,,N,,"4,196",
CP02PR,31000US41900,"San Germán, PR Metro Area",1,45,Grandparents responsible for grandchildren,N,N,,N,,N,,39.3%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,45.9,Years responsible for grandchildren,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,46,Less than 1 year,N,N,,N,,N,,2.5%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,47,1 or 2 years,N,N,,N,,N,,8.4%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,48,3 or 4 years,N,N,,N,,N,,2.6%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,49,5 or more years,N,N,,N,,N,,25.8%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,49.3,,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,50,Number of grandparents responsible for own grandchildren under 18 years,N,N,,N,,N,,"1,648",
CP02PR,31000US41900,"San Germán, PR Metro Area",1,51,Who are female,N,N,,N,,N,,63.0%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,52,Who are married,N,N,,N,,N,,71.1%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,52.3,,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,52.5,SCHOOL ENROLLMENT,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,53,Population 3 years and over enrolled in school,"27,234","25,597",,"27,330",,"27,211",,"31,895",*
CP02PR,31000US41900,"San Germán, PR Metro Area",1,54,"Nursery school, preschool",4.5%,3.7%,,2.9%,,5.7%,,4.3%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,55,Kindergarten,4.0%,2.1%,,5.6%,,3.0%,,6.0%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,56,Elementary school (grades 1-8),37.5%,44.9%,,34.9%,,43.5%,,36.2%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,57,High school (grades 9-12),18.1%,18.3%,,26.9%,*,24.2%,*,19.6%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,58,College or graduate school,35.9%,31.0%,,29.6%,,23.5%,*,33.8%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,58.3,,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,58.5,EDUCATIONAL ATTAINMENT,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,59,Population 25 years and over,"85,085","84,863",,"87,715",,"90,384",*,"90,031",*
CP02PR,31000US41900,"San Germán, PR Metro Area",1,60,Less than 9th grade,16.2%,18.6%,,22.6%,*,19.8%,*,21.2%,*
CP02PR,31000US41900,"San Germán, PR Metro Area",1,61,"9th to 12th grade, no diploma",9.2%,10.3%,,11.3%,,13.0%,*,10.0%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,62,High school graduate (includes equivalency),28.9%,28.5%,,27.3%,,26.4%,,29.4%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,63,"Some college, no degree",10.9%,10.8%,,10.9%,,8.7%,,10.1%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,64,Associate's degree,11.4%,8.2%,*,9.0%,,8.3%,*,6.8%,*
CP02PR,31000US41900,"San Germán, PR Metro Area",1,65,Bachelor's degree,16.5%,17.8%,,14.7%,,18.7%,,18.1%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,66,Graduate or professional degree,7.0%,5.8%,,4.2%,*,5.1%,,4.4%,*
CP02PR,31000US41900,"San Germán, PR Metro Area",1,66.3,,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,67,High school graduate or higher,74.6%,71.2%,,66.1%,*,67.2%,*,68.8%,*
CP02PR,31000US41900,"San Germán, PR Metro Area",1,68,Bachelor's degree or higher,23.4%,23.6%,,18.9%,*,23.7%,,22.5%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,68.3,,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,68.5,VETERAN STATUS,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,69,Civilian population 18 years and over,"97,112","98,197",,"101,817",*,"103,311",*,"102,752",*
CP02PR,31000US41900,"San Germán, PR Metro Area",1,70,Civilian veterans,2.5%,1.7%,,3.1%,,2.1%,,2.6%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,70.3,,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,70.5,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,71,Total Civilian Noninstitutionalized Population,"116,277","118,106",,"123,379",*,"127,966",*,"128,320",*
CP02PR,31000US41900,"San Germán, PR Metro Area",1,72,With a disability,20.5%,17.9%,,20.3%,,18.2%,,18.6%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,72.3,,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,73,Under 18 years,"19,527","20,303",,"21,993",,"25,056",*,"25,859",*
CP02PR,31000US41900,"San Germán, PR Metro Area",1,74,With a disability,10.0%,3.1%,*,13.1%,,6.2%,,3.8%,*
CP02PR,31000US41900,"San Germán, PR Metro Area",1,74.3,,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,75,18 to 64 years,"66,520","69,718",,"72,209",*,"74,278",*,"74,530",*
CP02PR,31000US41900,"San Germán, PR Metro Area",1,76,With a disability,14.7%,14.4%,,14.1%,,13.2%,,15.5%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,76.3,,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,77,65 years and over,"30,230","28,085",*,"29,177",,"28,632",*,"27,931",*
CP02PR,31000US41900,"San Germán, PR Metro Area",1,78,With a disability,40.1%,37.1%,,41.1%,,41.7%,,40.4%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,78.3,,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,78.5,RESIDENCE 1 YEAR AGO,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,79,Population 1 year and over,"115,652","117,563",,"122,519",*,"126,927",*,"127,181",*
CP02PR,31000US41900,"San Germán, PR Metro Area",1,80,Same house,95.2%,95.9%,,94.9%,,95.8%,,95.2%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,81,Different house in Puerto Rico or the U.S.,4.7%,4.1%,,5.1%,,4.1%,,4.8%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,82,In Puerto Rico,4.1%,3.3%,,4.6%,,4.1%,,4.5%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,83,Same municipio,2.8%,2.0%,,3.5%,,3.0%,,3.6%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,84,Different municipio,1.3%,1.3%,,1.1%,,1.1%,,0.8%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,85,In the United States,0.6%,0.8%,,0.4%,,0.1%,,0.3%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,86,Elsewhere,0.1%,0.0%,,0.0%,,0.1%,,0.1%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,86.3,,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,86.5,PLACE OF BIRTH,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,87,Total population,"116,646","118,510",,"123,820",*,"128,367",*,"128,611",*
CP02PR,31000US41900,"San Germán, PR Metro Area",1,88,Native,98.9%,99.8%,*,99.6%,*,99.4%,,99.1%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,89,Born in Puerto Rico or the United States,98.9%,99.5%,*,99.6%,*,99.2%,,99.1%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,90,In Puerto Rico,93.9%,93.6%,,94.3%,,94.1%,,92.0%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,91,In the United States,5.0%,5.9%,,5.3%,,5.1%,,7.1%,*
CP02PR,31000US41900,"San Germán, PR Metro Area",1,92,"Born in U.S. Island Areas, or born abroad of American parents",0.1%,0.2%,,0.1%,,0.2%,,0.0%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,93,Foreign born,1.1%,0.2%,*,0.4%,*,0.6%,,0.9%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,93.3,,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,93.5,U.S. CITIZENSHIP STATUS,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,94,Foreign-born population,"1,235",258,*,435,*,724,,"1,178",
CP02PR,31000US41900,"San Germán, PR Metro Area",1,95,Naturalized U.S. citizen,57.2%,71.7%,,0.0%,*,81.6%,,61.5%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,96,Not a U.S. citizen,42.8%,28.3%,,100.0%,*,18.4%,,38.5%,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,96.3,,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,96.5,YEAR OF ENTRY,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,97,Population born outside Puerto Rico,N,N,,N,,N,,N,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,97.3,,,,,,,,,,
CP02PR,31000US41900,"San Germán, PR Metro Area",1,98,Native,N,N,,N,,N,,N,
