TBLID,GEOID,GEONAME,PROFTBL,PROFLN,TITLE,EST_19,EST_18,SIG90_19_18,EST_17,SIG90_19_17,EST_16,SIG90_19_16,EST_15,SIG90_19_15
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,13,65 years and over,10.3%,9.6%,,7.9%,*,9.7%,,9.3%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,13.3,,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,14,Households with one or more people under 18 years,26.1%,25.6%,,28.4%,,29.1%,*,33.1%,*
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,15,Households with one or more people 65 years and over,40.7%,39.7%,,38.4%,*,39.5%,,36.5%,*
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,15.3,,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,16,Average household size,2.38,2.55,*,2.70,*,2.53,*,2.60,*
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,17,Average family size,2.88,3.19,*,3.28,*,3.09,*,3.10,*
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,17.3,,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,17.5,RELATIONSHIP,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,18,Population in households,"163,997","165,411",,"172,246",*,"177,287",*,"182,809",*
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,19,Householder,42.1%,39.3%,*,37.0%,*,39.6%,*,38.5%,*
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,20,Spouse,15.2%,14.3%,,14.3%,,14.6%,,14.4%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,21,Unmarried partner,3.4%,2.9%,,2.8%,,2.6%,,3.0%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,22,Child,31.6%,33.9%,,34.3%,*,32.3%,,33.0%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,23,Other relatives,6.6%,8.7%,*,9.7%,*,9.3%,*,10.2%,*
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,24,Other nonrelatives,1.1%,0.8%,,1.9%,,1.8%,,0.9%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,24.3,,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,24.5,MARITAL STATUS,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,25,Males 15 years and over,"67,736","68,032",c,"71,030",c,"72,813",c,"74,167",c
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,26,Never married,44.1%,42.2%,,47.1%,,42.0%,,42.0%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,27,"Now married, except separated",40.3%,39.6%,,35.9%,*,38.0%,,39.2%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,28,Separated,1.5%,2.1%,,1.6%,,2.3%,,3.1%,*
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,29,Widowed,2.8%,3.4%,,3.0%,,3.4%,,3.0%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,30,Divorced,11.2%,12.6%,,12.4%,,14.4%,*,12.6%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,30.3,,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,31,Females 15 years and over,"78,744","78,811",c,"82,284",c,"83,751",c,"84,992",c
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,32,Never married,34.5%,34.4%,,38.2%,*,33.2%,,33.3%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,33,"Now married, except separated",34.0%,33.7%,,33.5%,,33.5%,,34.7%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,34,Separated,1.6%,3.4%,*,3.3%,*,3.1%,*,3.3%,*
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,35,Widowed,13.4%,10.9%,*,10.3%,*,11.4%,,11.4%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,36,Divorced,16.5%,17.7%,,14.7%,,18.8%,,17.3%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,36.3,,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,36.5,FERTILITY,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,37,Number of women 15 to 50 years old who had a birth in the past 12 months,854,N,,"1,034",,"1,604",,"1,419",
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,38,"Unmarried women (widowed, divorced, and never married)",50.9%,N,,79.8%,,55.5%,,24.5%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,39,"Per 1,000 unmarried women",16,N,,27,,29,,12,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,40,"Per 1,000 women 15 to 50 years old",22,N,,25,,37,,32,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,41,"Per 1,000 women 15 to 19 years old",0,N,,0,,0,,0,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,42,"Per 1,000 women 20 to 34 years old",35,N,,49,,77,*,61,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,43,"Per 1,000 women 35 to 50 years old",16,N,,9,,10,,13,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,43.3,,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,43.5,GRANDPARENTS,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,44,Number of grandparents living with own grandchildren under 18 years,"3,520",N,,N,,"4,741",,"5,263",*
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,45,Grandparents responsible for grandchildren,49.5%,N,,N,,29.9%,*,65.2%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,45.9,Years responsible for grandchildren,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,46,Less than 1 year,4.8%,N,,N,,0.6%,,14.7%,*
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,47,1 or 2 years,15.6%,N,,N,,4.7%,,5.4%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,48,3 or 4 years,7.2%,N,,N,,6.2%,,9.9%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,49,5 or more years,21.9%,N,,N,,18.4%,,35.2%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,49.3,,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,50,Number of grandparents responsible for own grandchildren under 18 years,"1,741",N,,N,,"1,416",,"3,434",*
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,51,Who are female,55.1%,N,,N,,59.5%,,73.2%,*
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,52,Who are married,72.0%,N,,N,,66.1%,,56.0%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,52.3,,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,52.5,SCHOOL ENROLLMENT,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,53,Population 3 years and over enrolled in school,"39,631","39,087",,"41,522",,"44,163",*,"45,825",*
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,54,"Nursery school, preschool",6.6%,4.1%,*,7.6%,,6.2%,,5.5%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,55,Kindergarten,4.6%,2.5%,*,3.5%,,4.3%,,4.5%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,56,Elementary school (grades 1-8),32.2%,37.6%,*,36.2%,*,34.2%,,39.9%,*
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,57,High school (grades 9-12),19.5%,18.2%,,19.3%,,22.4%,,18.8%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,58,College or graduate school,37.1%,37.5%,,33.4%,,32.9%,*,31.4%,*
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,58.3,,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,58.5,EDUCATIONAL ATTAINMENT,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,59,Population 25 years and over,"124,723","124,674",c,"129,317",c,"131,417",c,"132,935",c
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,60,Less than 9th grade,10.9%,10.8%,,13.1%,,11.8%,,12.0%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,61,"9th to 12th grade, no diploma",6.6%,8.6%,*,7.1%,,7.0%,,8.7%,*
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,62,High school graduate (includes equivalency),22.8%,22.4%,,25.8%,*,25.5%,*,22.1%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,63,"Some college, no degree",20.2%,18.5%,,15.5%,*,17.3%,*,17.1%,*
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,64,Associate's degree,9.9%,10.0%,,10.5%,,11.2%,,10.1%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,65,Bachelor's degree,21.7%,21.4%,,19.5%,,20.2%,,21.4%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,66,Graduate or professional degree,7.8%,8.2%,,8.6%,,7.0%,,8.6%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,66.3,,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,67,High school graduate or higher,82.4%,80.6%,,79.8%,*,81.2%,,79.3%,*
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,68,Bachelor's degree or higher,29.5%,29.7%,,28.0%,,27.2%,,30.0%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,68.3,,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,68.5,VETERAN STATUS,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,69,Civilian population 18 years and over,"140,414","140,796",*,"146,552",*,"149,345",*,"151,609",*
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,70,Civilian veterans,4.2%,3.7%,,3.7%,,4.0%,,3.3%,*
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,70.3,,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,70.5,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,71,Total Civilian Noninstitutionalized Population,"164,521","166,299",*,"173,261",*,"178,242",*,"183,605",*
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,72,With a disability,26.1%,27.1%,,29.9%,*,27.5%,,26.3%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,72.3,,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,73,Under 18 years,"28,376","29,507",*,"32,896",*,"34,890",*,"37,436",*
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,74,With a disability,9.9%,10.0%,,11.9%,,11.8%,,13.2%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,74.3,,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,75,18 to 64 years,"98,311","100,217",*,"102,899",*,"106,393",*,"110,077",*
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,76,With a disability,20.6%,21.6%,,23.2%,,21.9%,,21.8%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,76.3,,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,77,65 years and over,"37,834","36,575",*,"37,466",*,"36,959",*,"36,092",*
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,78,With a disability,52.8%,55.9%,,64.2%,*,58.5%,*,53.9%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,78.3,,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,78.5,RESIDENCE 1 YEAR AGO,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,79,Population 1 year and over,"168,673","169,461",*,"178,468",*,"183,087",*,"187,387",*
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,80,Same house,90.3%,91.6%,,90.4%,,92.0%,,89.7%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,81,Different house in Puerto Rico or the U.S.,9.6%,8.3%,,9.4%,,8.0%,,10.3%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,82,In Puerto Rico,8.5%,7.6%,,8.8%,,7.2%,,9.0%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,83,Same municipio,4.7%,3.9%,,4.6%,,4.4%,,5.6%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,84,Different municipio,3.9%,3.6%,,4.3%,,2.8%,,3.3%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,85,In the United States,1.1%,0.7%,,0.6%,,0.7%,,1.3%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,86,Elsewhere,0.1%,0.1%,,0.1%,,0.0%,,0.1%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,86.3,,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,86.5,PLACE OF BIRTH,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,87,Total population,"169,269","170,480",c,"179,565",c,"184,374",c,"189,159",c
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,88,Native,96.3%,95.7%,,96.1%,,96.7%,,97.1%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,89,Born in Puerto Rico or the United States,95.9%,95.2%,,95.8%,,96.4%,,96.5%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,90,In Puerto Rico,90.2%,89.8%,,89.5%,,91.2%,,90.8%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,91,In the United States,5.6%,5.4%,,6.3%,,5.3%,,5.7%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,92,"Born in U.S. Island Areas, or born abroad of American parents",0.4%,0.6%,,0.4%,,0.3%,,0.6%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,93,Foreign born,3.7%,4.3%,,3.9%,,3.3%,,2.9%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,93.3,,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,93.5,U.S. CITIZENSHIP STATUS,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,94,Foreign-born population,"6,295","7,294",,"6,972",,"6,042",,"5,533",
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,95,Naturalized U.S. citizen,41.3%,55.4%,*,50.1%,,46.6%,,49.7%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,96,Not a U.S. citizen,58.7%,44.6%,*,49.9%,,53.4%,,50.3%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,96.3,,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,96.5,YEAR OF ENTRY,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,97,Population born outside Puerto Rico,"16,536","17,399",,"18,904",,"16,283",,"17,309",
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,97.3,,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,98,Native,"10,241","10,105",,"11,932",,"10,241",,"11,776",
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,99,Entered 2010 or later,13.5%,10.0%,,7.8%,,9.1%,,5.4%,*
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,100,Entered before 2010,86.5%,90.0%,,92.2%,,90.9%,,94.6%,*
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,100.3,,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,101,Foreign born,"6,295","7,294",,"6,972",,"6,042",,"5,533",
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,102,Entered 2010 or later,19.9%,19.7%,,12.7%,,7.2%,*,3.3%,*
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,103,Entered before 2010,80.1%,80.3%,,87.3%,,92.8%,*,96.7%,*
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,103.3,,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,103.5,WORLD REGION OF BIRTH OF FOREIGN BORN,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,104,"Foreign-born population, excluding population born at sea",N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,105,Europe,N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,106,Asia,N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,107,Africa,N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,108,Oceania,N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,109,Latin America,N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,110,Northern America,N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,110.3,,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,110.5,LANGUAGE SPOKEN AT HOME,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,111,Population 5 years and over,"163,019","163,806",c,"171,872",c,"176,179",c,"180,054",c
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,112,English only,6.3%,8.0%,*,6.7%,,7.3%,,5.4%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,113,Language other than English,93.7%,92.0%,*,93.3%,,92.7%,,94.6%,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,114,"Speak English less than ""very well""",70.7%,71.1%,,71.1%,,70.7%,,77.3%,*
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,115,Spanish,N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,116,"Speak English less than ""very well""",N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,117,Other Indo-European languages,N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,118,"Speak English less than ""very well""",N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,119,Asian and Pacific Islander languages,N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,120,"Speak English less than ""very well""",N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,121,Other languages,N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,122,"Speak English less than ""very well""",N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,122.3,,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,122.5,ANCESTRY,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,123,Total population,N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,124,American,N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,125,Arab,N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,126,Czech,N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,127,Danish,N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,128,Dutch,N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,129,English,N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,130,French (except Basque),N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,131,French Canadian,N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,132,German,N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,133,Greek,N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,134,Hungarian,N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,135,Irish,N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,136,Italian,N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,137,Lithuanian,N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,138,Norwegian,N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,139,Polish,N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,140,Portuguese,N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,141,Russian,N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,142,Scotch-Irish,N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,143,Scottish,N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,144,Slovak,N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,145,Subsaharan African,N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,146,Swedish,N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,147,Swiss,N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,148,Ukrainian,N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,149,Welsh,N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,150,West Indian (excluding Hispanic origin groups),N,N,,N,,N,,N,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,150.3,,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,150.5,COMPUTERS AND INTERNET USE,,,,,,,,,
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,151,Total households,"68,980","64,932",*,"63,750",*,"70,124",,(X),
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,152,With a computer,88.1%,86.3%,,83.2%,*,80.1%,*,(X),
CP02PR,05000US72021,"Bayamón Municipio, Puerto Rico",1,153,With a broadband Internet subscription,82.3%,78.7%,*,75.4%,*,72.7%,*,(X),
CP02PR,05000US72025,"Caguas Municipio, Puerto Rico",1,0,COMPARATIVE SOCIAL CHARACTERISTICS IN PUERTO RICO,,,,,,,,,
CP02PR,05000US72025,"Caguas Municipio, Puerto Rico",1,0.5,COMPARATIVE SOCIAL CHARACTERISTICS IN PUERTO RICO,,,,,,,,,
CP02PR,05000US72025,"Caguas Municipio, Puerto Rico",1,0.8,HOUSEHOLDS BY TYPE,,,,,,,,,
CP02PR,05000US72025,"Caguas Municipio, Puerto Rico",1,1,Total households,"47,669","47,374",,"46,753",,"48,272",,"50,966",*
CP02PR,05000US72025,"Caguas Municipio, Puerto Rico",1,2,Married-couple family,34.9%,35.8%,,32.9%,,38.1%,,37.0%,
CP02PR,05000US72025,"Caguas Municipio, Puerto Rico",1,3,With own children of the householder under 18 years,6.3%,10.2%,*,9.2%,,12.4%,*,11.1%,*
CP02PR,05000US72025,"Caguas Municipio, Puerto Rico",1,4,Cohabiting couple household,8.8%,13.5%,*,11.9%,,8.7%,,10.0%,
CP02PR,05000US72025,"Caguas Municipio, Puerto Rico",1,5,With own children of the householder under 18 years,3.4%,4.4%,,4.1%,,5.0%,,4.3%,
CP02PR,05000US72025,"Caguas Municipio, Puerto Rico",1,6,"Male householder, no spouse/partner present",15.8%,14.7%,,16.1%,,12.8%,,14.3%,
CP02PR,05000US72025,"Caguas Municipio, Puerto Rico",1,7,With own children of the householder under 18 years,0.5%,0.2%,,0.7%,,0.5%,,0.9%,
CP02PR,05000US72025,"Caguas Municipio, Puerto Rico",1,8,Householder living alone,11.5%,10.7%,,10.6%,,9.2%,,10.5%,
CP02PR,05000US72025,"Caguas Municipio, Puerto Rico",1,9,65 years and over,3.9%,3.8%,,2.6%,,4.1%,,3.5%,
CP02PR,05000US72025,"Caguas Municipio, Puerto Rico",1,10,"Female householder, no spouse/partner present",40.6%,36.0%,,39.1%,,40.4%,,38.6%,
CP02PR,05000US72025,"Caguas Municipio, Puerto Rico",1,11,With own children of the householder under 18 years,9.4%,8.4%,,8.3%,,9.2%,,9.7%,
CP02PR,05000US72025,"Caguas Municipio, Puerto Rico",1,12,Householder living alone,17.7%,13.8%,*,17.0%,,16.1%,,16.0%,
CP02PR,05000US72025,"Caguas Municipio, Puerto Rico",1,13,65 years and over,10.6%,8.9%,,7.7%,*,9.7%,,8.5%,
CP02PR,05000US72025,"Caguas Municipio, Puerto Rico",1,13.3,,,,,,,,,,
CP02PR,05000US72025,"Caguas Municipio, Puerto Rico",1,14,Households with one or more people under 18 years,23.7%,27.4%,,25.4%,,31.8%,*,32.0%,*
CP02PR,05000US72025,"Caguas Municipio, Puerto Rico",1,15,Households with one or more people 65 years and over,38.7%,37.6%,,35.3%,*,37.4%,,33.2%,*
CP02PR,05000US72025,"Caguas Municipio, Puerto Rico",1,15.3,,,,,,,,,,
CP02PR,05000US72025,"Caguas Municipio, Puerto Rico",1,16,Average household size,2.59,2.60,,2.75,*,2.72,,2.62,
CP02PR,05000US72025,"Caguas Municipio, Puerto Rico",1,17,Average family size,3.22,3.15,,3.45,,3.22,,3.20,
CP02PR,05000US72025,"Caguas Municipio, Puerto Rico",1,17.3,,,,,,,,,,
CP02PR,05000US72025,"Caguas Municipio, Puerto Rico",1,17.5,RELATIONSHIP,,,,,,,,,
CP02PR,05000US72025,"Caguas Municipio, Puerto Rico",1,18,Population in households,"123,509","123,202",,"128,740",*,"131,154",*,"133,427",*
CP02PR,05000US72025,"Caguas Municipio, Puerto Rico",1,19,Householder,38.6%,38.5%,,36.3%,*,36.8%,,38.2%,
CP02PR,05000US72025,"Caguas Municipio, Puerto Rico",1,20,Spouse,13.4%,13.7%,,12.1%,,14.3%,,14.2%,
CP02PR,05000US72025,"Caguas Municipio, Puerto Rico",1,21,Unmarried partner,3.5%,5.2%,*,4.2%,,3.0%,,3.8%,
CP02PR,05000US72025,"Caguas Municipio, Puerto Rico",1,22,Child,33.4%,32.9%,,35.6%,,35.3%,,33.2%,
CP02PR,05000US72025,"Caguas Municipio, Puerto Rico",1,23,Other relatives,9.8%,7.8%,,9.9%,,9.4%,,9.6%,
